2021-05-04 07:36:07,870 - crypto_trading_logger - INFO - Starting
2021-05-04 07:36:09,136 - crypto_trading_logger - INFO - Chosen strategy: default
2021-05-04 07:36:09,137 - crypto_trading_logger - INFO - Creating database schema if it doesn't already exist
2021-05-04 07:36:12,219 - crypto_trading_logger - INFO - Initializing <ADA> vs <ATOM>
2021-05-04 07:36:12,219 - crypto_trading_logger - INFO - Initializing <ADA> vs <BAT>
2021-05-04 07:36:12,221 - crypto_trading_logger - INFO - Initializing <ADA> vs <BTT>
2021-05-04 07:36:12,225 - crypto_trading_logger - INFO - Initializing <ADA> vs <DASH>
2021-05-04 07:36:12,226 - crypto_trading_logger - INFO - Initializing <ADA> vs <DOGE>
2021-05-04 07:36:12,226 - crypto_trading_logger - INFO - Initializing <ADA> vs <EOS>
2021-05-04 07:36:12,227 - crypto_trading_logger - INFO - Initializing <ADA> vs <ETC>
2021-05-04 07:36:12,228 - crypto_trading_logger - INFO - Initializing <ADA> vs <ICX>
2021-05-04 07:36:12,228 - crypto_trading_logger - INFO - Initializing <ADA> vs <IOTA>
2021-05-04 07:36:12,229 - crypto_trading_logger - INFO - Initializing <ADA> vs <NEO>
2021-05-04 07:36:12,229 - crypto_trading_logger - INFO - Initializing <ADA> vs <OMG>
2021-05-04 07:36:12,230 - crypto_trading_logger - INFO - Initializing <ADA> vs <ONT>
2021-05-04 07:36:12,230 - crypto_trading_logger - INFO - Initializing <ADA> vs <QTUM>
2021-05-04 07:36:12,230 - crypto_trading_logger - INFO - Initializing <ADA> vs <TRX>
2021-05-04 07:36:12,231 - crypto_trading_logger - INFO - Initializing <ADA> vs <VET>
2021-05-04 07:36:12,231 - crypto_trading_logger - INFO - Initializing <ADA> vs <XLM>
2021-05-04 07:36:12,232 - crypto_trading_logger - INFO - Initializing <ADA> vs <XMR>
2021-05-04 07:36:12,232 - crypto_trading_logger - INFO - Initializing <ATOM> vs <ADA>
2021-05-04 07:36:12,232 - crypto_trading_logger - INFO - Initializing <ATOM> vs <BAT>
2021-05-04 07:36:12,233 - crypto_trading_logger - INFO - Initializing <ATOM> vs <BTT>
2021-05-04 07:36:12,233 - crypto_trading_logger - INFO - Initializing <ATOM> vs <DASH>
2021-05-04 07:36:12,234 - crypto_trading_logger - INFO - Initializing <ATOM> vs <DOGE>
2021-05-04 07:36:12,234 - crypto_trading_logger - INFO - Initializing <ATOM> vs <EOS>
2021-05-04 07:36:12,235 - crypto_trading_logger - INFO - Initializing <ATOM> vs <ETC>
2021-05-04 07:36:12,235 - crypto_trading_logger - INFO - Initializing <ATOM> vs <ICX>
2021-05-04 07:36:12,236 - crypto_trading_logger - INFO - Initializing <ATOM> vs <IOTA>
2021-05-04 07:36:12,236 - crypto_trading_logger - INFO - Initializing <ATOM> vs <NEO>
2021-05-04 07:36:12,237 - crypto_trading_logger - INFO - Initializing <ATOM> vs <OMG>
2021-05-04 07:36:12,237 - crypto_trading_logger - INFO - Initializing <ATOM> vs <ONT>
2021-05-04 07:36:12,238 - crypto_trading_logger - INFO - Initializing <ATOM> vs <QTUM>
2021-05-04 07:36:12,238 - crypto_trading_logger - INFO - Initializing <ATOM> vs <TRX>
2021-05-04 07:36:12,238 - crypto_trading_logger - INFO - Initializing <ATOM> vs <VET>
2021-05-04 07:36:12,239 - crypto_trading_logger - INFO - Initializing <ATOM> vs <XLM>
2021-05-04 07:36:12,239 - crypto_trading_logger - INFO - Initializing <ATOM> vs <XMR>
2021-05-04 07:36:12,240 - crypto_trading_logger - INFO - Initializing <BAT> vs <ADA>
2021-05-04 07:36:12,240 - crypto_trading_logger - INFO - Initializing <BAT> vs <ATOM>
2021-05-04 07:36:12,241 - crypto_trading_logger - INFO - Initializing <BAT> vs <BTT>
2021-05-04 07:36:12,241 - crypto_trading_logger - INFO - Initializing <BAT> vs <DASH>
2021-05-04 07:36:12,242 - crypto_trading_logger - INFO - Initializing <BAT> vs <DOGE>
2021-05-04 07:36:12,242 - crypto_trading_logger - INFO - Initializing <BAT> vs <EOS>
2021-05-04 07:36:12,243 - crypto_trading_logger - INFO - Initializing <BAT> vs <ETC>
2021-05-04 07:36:12,243 - crypto_trading_logger - INFO - Initializing <BAT> vs <ICX>
2021-05-04 07:36:12,244 - crypto_trading_logger - INFO - Initializing <BAT> vs <IOTA>
2021-05-04 07:36:12,244 - crypto_trading_logger - INFO - Initializing <BAT> vs <NEO>
2021-05-04 07:36:12,244 - crypto_trading_logger - INFO - Initializing <BAT> vs <OMG>
2021-05-04 07:36:12,245 - crypto_trading_logger - INFO - Initializing <BAT> vs <ONT>
2021-05-04 07:36:12,245 - crypto_trading_logger - INFO - Initializing <BAT> vs <QTUM>
2021-05-04 07:36:12,246 - crypto_trading_logger - INFO - Initializing <BAT> vs <TRX>
2021-05-04 07:36:12,246 - crypto_trading_logger - INFO - Initializing <BAT> vs <VET>
2021-05-04 07:36:12,247 - crypto_trading_logger - INFO - Initializing <BAT> vs <XLM>
2021-05-04 07:36:12,247 - crypto_trading_logger - INFO - Initializing <BAT> vs <XMR>
2021-05-04 07:36:12,248 - crypto_trading_logger - INFO - Initializing <BTT> vs <ADA>
2021-05-04 07:36:12,248 - crypto_trading_logger - INFO - Initializing <BTT> vs <ATOM>
2021-05-04 07:36:12,249 - crypto_trading_logger - INFO - Initializing <BTT> vs <BAT>
2021-05-04 07:36:12,249 - crypto_trading_logger - INFO - Initializing <BTT> vs <DASH>
2021-05-04 07:36:12,250 - crypto_trading_logger - INFO - Initializing <BTT> vs <DOGE>
2021-05-04 07:36:12,250 - crypto_trading_logger - INFO - Initializing <BTT> vs <EOS>
2021-05-04 07:36:12,250 - crypto_trading_logger - INFO - Initializing <BTT> vs <ETC>
2021-05-04 07:36:12,251 - crypto_trading_logger - INFO - Initializing <BTT> vs <ICX>
2021-05-04 07:36:12,251 - crypto_trading_logger - INFO - Initializing <BTT> vs <IOTA>
2021-05-04 07:36:12,252 - crypto_trading_logger - INFO - Initializing <BTT> vs <NEO>
2021-05-04 07:36:12,252 - crypto_trading_logger - INFO - Initializing <BTT> vs <OMG>
